% # columns="iteration, evaluation, void, void, void, xmean", seed=193394, Tue Feb 27 15:18:45 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 16 0 0 0 0.7038007021076503 -0.15638903322637765 0.29878758686381085 0.5814196839025132 -0.6472151985730394 -0.16486462127883203 -0.25185714982193286 0.877389780589113 -0.6496965528475854 -0.5220936924303854 0.7160764553383088 1.3372781869670731 -0.5823252184470642 0.9482985888580363 -0.5563066348429702 -1.1615407764673336 -0.7559565716877152 0.29773558268224587 -0.284076689401734 0.7411851520428984 -0.6104714370748051 0.9738757111010957 -0.6499234688661151 -0.5191458444608313 -0.17572809905246883 -0.2024308010961134 -0.7910421895603171 -1.1277857000575473 -0.4720958190656503 0.4151425445317574 0.7399716656220483 -0.8134886266184808 0.4289371176147304 -0.46654366435253314 0.22454228448934146 0.15479750454108934 0.9078683054981777 0.5333310341114721 -0.22794056555365985 0.8563535692186754 -0.3846348627684006 0.9697841980824593 0.11972981640782271 -0.6182048838411653 0.15635962479804089 0.11112226362303596 0.36734622338864237 -0.29375810486757237 -0.5451384067541952 -0.013550490238142004 0.047729450895386494 -0.7881119833469629 0.6536027112410968 -1.0351706633678046 -0.8223722604630002 -1.038025391972192 -0.14572326590445128 0.32898614485738836 1.389789313885156 -0.4616610694312336 -0.8641529300070249 -0.6820825004754594 0.4655355652290524 0.7168545122500417 0.5490061634374622
2 32 0 0 0 0.8998820179687432 0.04370875711833391 0.5585014472957791 0.792983892597485 -1.0755186823630947 -0.07945142631374931 -0.097864467781337 1.0018818779351724 -0.518016173412012 -0.216036460279876 0.5653460937164684 1.0890716576626998 -0.6420261695387123 0.9841258610619901 -0.7829879889359868 -1.250563206644659 -0.6449770024617519 0.4497899036742903 0.16914493063566272 0.8465279662902783 -0.6008466902256029 1.1490347281165674 -0.4923542953401525 -0.6180232256467872 -0.23576149668706034 -0.08838659666854146 -0.7867809809661135 -1.0991923972091842 -0.26685618293108826 0.4050100591142385 0.3335267460730417 -0.9062033056119349 0.30154981005955994 -0.7718012299685402 0.45341213793121465 0.0020807566415239342 1.1639637061380663 0.500683993134621 -0.6343499956189541 0.778402510460298 -0.5128171359694628 0.8129702781570952 0.452298717727902 -0.35942653368328026 -0.027211667083443802 0.0029824029592646767 0.3423052893980655 -0.1644930098357528 -0.31002639998059606 -0.35941668145104577 0.05161940456234175 -0.6885168078672224 1.1117366604338308 -1.1186227239554154 -1.1331320426373253 -1.123376913942385 -0.40852337946906286 0.5558745164266956 1.5180521669029492 -0.5494400239129602 -1.1112636604141368 -0.7013933195390734 0.5112942192658786 0.3980143472151522 0.4387550015311656
3 48 0 0 0 0.6634559821629409 0.503032650117065 0.3970706899831089 0.9884013573691993 -1.1970644800465349 -0.032172657654818984 -0.04540450689661802 0.9875415832867728 -0.27534533108542575 -0.3376246030250747 0.7512646164186176 1.0901307649033836 -0.8700372343111719 1.0686012740337902 -1.1511122028070009 -1.5002279899225317 -0.7352500936727304 0.38855545432101224 -0.4009209437426797 0.8309221787974927 -0.6762201318636565 1.0940586201284832 -0.42932633415254867 -0.6667884902850966 -0.1406968536899937 -0.430770876755443 -1.1204314643094202 -1.1607739864960156 -0.5455354948447919 0.41052565104193756 0.1939873869367824 -1.2697890237994227 0.34325674811843954 -0.5712823817220501 0.3802969801747769 0.45362791674092884 1.2679517013238573 0.9467803145054641 -0.9188471017289933 0.9850951125763058 -0.28297851869915 0.81531500160181 0.1887480330979469 -0.34311475477701614 -0.09434985444113418 0.14557055688849102 0.25673103201364433 -0.41713169725935173 -0.6986841985293774 -0.48739742999970437 0.21948740233220881 -0.7399161264894164 1.04749267931464 -0.9782915950559355 -1.117408093690329 -1.328771426796777 -0.18345152418483354 0.5197349482186648 1.4498880852308287 -0.4403110029859019 -1.2380788016335118 -0.8418882331421478 0.3863791226488281 0.5267077589800346 -0.043038994981882184
4 64 0 0 0 1.0350383616060577 0.5198105082359596 0.6003418900330478 1.1110798315482069 -1.3407076765505435 -0.19725061099294838 0.005517712091917315 0.8745672794909899 -0.45490005978320136 -0.027659640923730078 0.9593466753513064 0.9834486966534297 -0.8690816513360419 1.0642269173013073 -1.0909763646920638 -1.6090056911603599 -0.832423910900171 0.7457170535614099 -0.27781335686469816 0.7383894281193675 -0.4059371004271888 1.147363862936964 -0.4833007996581145 -0.34743557498806665 -0.33418064049253393 -0.5981681290451173 -1.3223061373822627 -1.1479518247490343 -0.6430820118541295 0.21650281108777852 0.2680133271129068 -1.1958887210471087 0.540301720417349 -0.43445548290961467 0.44186834058945273 0.40923792953083166 1.5230994083074267 1.3166612671234117 -0.7428248916761583 1.1209670460777703 0.010073682345101531 1.0983860372357979 0.14647221558255863 -0.22592097281389872 0.0015831440709747624 0.039388537613758434 0.20980027274248733 -0.034242719757239914 -0.7561558042487474 -0.49127963410626646 0.42783115415117823 -0.5090929870771989 1.28769770236224 -0.8607955525975809 -1.1349665172264143 -1.7765434270292726 -0.3618302535894165 0.7989056375961328 1.3690604993628561 -0.5772844948137574 -1.0561471706519188 -0.8993188675476324 0.6900309574425219 0.4589865567324077 0.05792293442783472
5 80 0 0 0 0.929512077346724 0.7898345499041939 0.8709792716599151 1.1145344614601278 -1.4472788675211183 -0.4914928713588699 0.435214499226321 0.8063130373140741 -0.2056650233229633 -0.12332738555622974 1.3177198861025976 0.7426500301190713 -0.3634108564042756 1.0984197120133818 -0.9380372737803168 -1.3780600299989851 -0.8695012202506456 0.724052497153749 -0.28269199614396845 0.9833864131065696 -0.6791113107767965 0.9950247646638951 -0.6682101148781346 -0.25583606023929045 -0.6618902297841005 -0.3967869066320522 -1.2044483894381215 -1.5231839279945678 -0.7584232026473304 -0.14593498306803604 0.11124096197323141 -0.896181917158908 0.7664549141901738 -0.6515241079288233 0.21135006730884723 0.2903601502965953 1.4032507190941488 1.3233006385328487 -0.7620593588815914 1.0316070130271973 -0.05344283878587827 0.6742230143514051 0.4112626140667039 -0.37722674748500046 -0.034466790402341366 0.4920027077333779 -0.026066114704486387 -0.12679147575278657 -0.616198315019656 -0.12260270620946745 0.36297034323842453 -0.4569518197291124 1.4160440630422197 -0.7636759746305961 -1.2097713023463872 -1.485113493202434 -0.24039315393364483 0.8468213002709915 1.6354881752127686 -0.9401967296769418 -1.4134983857379777 -0.8320961732352936 0.6671731924181402 0.5952305206794166 0.06293353654113992
6 96 0 0 0 0.8342870261972265 0.6942984949578788 1.0785346826636295 0.9457800255436016 -1.3732172620428174 -0.23380294018982334 0.3958619819557794 0.8740166882544432 -0.3527943400216987 -0.061464517463995026 1.2438382668699373 0.6097248029234871 -0.5542230279724039 1.0897094499058506 -1.103084891238662 -1.3430768633269763 -0.690709527833071 0.8373466820969184 0.12591577515056107 1.0974713648851766 -0.35391157502324294 1.015495316896655 -0.6840563075806977 -0.1544807364918792 -0.5010594769084112 0.01657891617065882 -1.0075071533269366 -1.6099263479630752 -0.5953063212220495 -0.1943003815068215 0.04280443769479919 -1.2051777034750222 0.6268411546155612 -0.6096589015475075 0.14479754729519095 0.08623877122569246 1.4848039546295992 1.3137339502664311 -0.9929932183940338 1.0221461936158 0.00852701741785173 0.8859637180378508 0.7033985890004052 -0.5851801427045414 -0.06851827970296173 0.40411845295784665 -0.34615668648607195 -0.2290874940303456 -0.6462792918498362 0.02016406797728232 0.44896149284254877 -0.5686817419211527 1.1948065594536506 -0.5496432953223795 -1.393668246971293 -1.4404171596516189 -0.31809433823740063 0.8781456157479459 1.951422069708961 -0.9429334562993963 -1.179980034009836 -0.8509460022411434 0.9562218811149569 0.4664229285206463 -0.07708642231055818
7 112 0 0 0 0.7636798315713322 0.6583370478196333 0.9225263137186288 0.9809115719710854 -1.2616760973643932 -0.16363305388516067 0.6762652915499888 0.8537491927287941 0.05107431778397575 -0.01334731694093657 1.3524372926116859 0.4348400802361201 -0.5902232831508892 1.3117153673156388 -1.2411479175047808 -1.249025422000224 -1.0000267835498386 0.5057886791844766 0.13643547874814269 1.0834601025202122 -0.2934756055179367 0.9941039164372771 -0.7944772990234079 -0.14769429601969006 -0.6128385112646653 -0.21602836839257583 -1.0248024506853102 -1.5803290373136347 -0.7756364355102523 -0.053814673113541184 -0.15119566041441 -1.0043087053082365 0.6552381804573001 -0.5746576265065668 0.02926608454750261 0.017439012627413403 1.43772202506033 0.9227379076249632 -1.2441373735228385 1.1682938511426881 0.23102233693903718 0.9314002808155017 0.8851967994970072 -0.7911415454903619 0.0140977765683903 0.6988100688500833 -0.5014472955731775 -0.4017624315222791 -0.5824962429296383 -0.3935225129197913 0.5149534476655093 -0.5073569575485287 0.9702429520127838 -0.5514719545477655 -1.3113411234425554 -1.6550529915829497 -0.15737995648604877 1.1294807238820181 1.738178487310072 -0.6858392183921246 -1.1246170371520094 -1.2024866157056244 0.7812120765648055 0.2371878759569888 0.17631937989657015
8 128 0 0 0 0.5751320930657894 1.0362522902413378 0.7809038054450967 1.0714582427732244 -1.3522944613533083 -0.1645683122928779 0.7727394262713057 0.84213659393395 0.032153264563574285 -0.21831311209299628 1.3665722487033898 0.27954605559837953 -0.822915072741933 1.7968982329435967 -0.8966508043753555 -1.2285277824949987 -1.0674777135029303 0.3651973518996585 0.3881775094561466 0.8214707789253317 -0.00028327932561134084 0.8598423263261857 -0.48216400863878306 -0.00029156891636492044 -1.1817200094758868 -0.07329912087953835 -0.9644818619964468 -1.3578629226304912 -0.972549410864083 -0.579009442426196 -0.37354046679832026 -1.2119950825306796 0.7341072421589746 -0.7376549194347921 0.15667889908820565 0.09547678861592651 1.508380795201539 0.851572260451252 -1.0958806743660914 1.1143469123712726 0.3639202451779475 0.8909113207108484 1.1641889921325306 -0.9461855121380048 0.2768336803130012 0.94319899597428 -0.46571289327008597 -0.5976867103659328 -0.5446937990760464 -0.09961296323705787 0.435268248085878 -0.16193055657021999 0.7244674873588715 -0.14915295026714226 -1.315228860242945 -1.3053945440186792 -0.10904349815072967 1.1052508222685806 1.4257128758830944 -0.793547677447872 -1.0595249342089879 -1.3529438615735274 1.0106620412074558 0.2863207003531011 0.0375861198466898
9 144 0 0 0 0.6654856144511521 0.9681828905254455 0.9019916081647772 1.1668094151767328 -1.8011265957929952 0.10745848718735149 0.6568064961716275 0.8787844698971867 0.07841231997854355 -0.11881679130348172 1.3121610083301911 0.26590203902460224 -0.8759371210449771 1.8247604398466655 -1.235662154691915 -1.225857211013597 -1.1495211376399286 0.5530593985320199 0.40697921216791794 0.6050840590322385 0.2991149455440869 0.7525279997646118 -0.4776826289992255 0.22546545682843813 -1.0445671876738047 0.14968245200629662 -1.0368403732244629 -1.3040828118282972 -1.200035157946978 -0.7953813026057621 -0.32001970127208956 -1.1095576644948535 0.709246241514491 -0.6777591511444553 0.2757362691514823 -0.277044307872187 1.583743744620256 0.898802158653866 -1.2922091302600769 1.053395709292848 0.1340229197393608 1.0249159839488726 0.7561420006415827 -0.723101141401819 0.250268732347695 0.6943616024607682 -0.27219965748658814 -0.7784004546668362 -0.4089749521128538 -0.006133105249628554 0.8039698471834879 0.2244142327607493 1.0512127518157843 0.281552392018471 -1.307613691250951 -1.1757848843827017 -0.18252387478053844 1.0316112024169384 1.576216943811893 -0.7724399298522087 -1.0199185121058143 -0.9815877575592314 1.258776458632977 0.6660983452861562 -0.3748914977252354
10 160 0 0 0 0.8076669890023112 0.8990765050828559 0.9468505131262162 1.0636097839412433 -1.694066605552996 0.18379370650822996 0.3982139527374651 1.0649518154674362 0.07118065706901873 -0.21552892937820925 1.032132137038769 0.1948248536224 -0.9571880190488599 1.6904401889910212 -1.1139004899404192 -1.0558245321909026 -1.0181623946515135 0.5493175188266919 0.5991541781427374 0.4795115308376504 0.3485169069035013 0.9374685542107869 -0.2371891139759711 0.4528834145806555 -0.9962534125221387 0.20916445828172353 -1.3471928111206146 -1.2909366063211034 -1.4336443999643036 -0.9194376308063672 -0.47172781185416995 -0.8475659461105503 1.0143176175905204 -0.737315384252935 0.029115940254805295 -0.37983306771329706 1.4986481303293793 0.7490992487333581 -1.518848967987317 1.0044124337558904 0.09534692084990042 0.8115941074934812 0.8515497402085266 -0.7700872170709933 0.45170050835837533 0.6540686292576811 -0.38637087851094154 -0.8914991228689833 -0.38264946847807696 -0.2380373910730308 0.9815262389711373 0.5141439017443974 1.1408739840308983 0.48747208398568365 -1.0742519756051867 -1.2946979237447405 -0.06505708834859221 1.0731207329392791 1.441738358376925 -0.9434674876644698 -0.7478013365030438 -1.2134737505418463 1.3744445091418869 0.8087569706094814 -0.2676378822332449
