% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=193394, Tue Feb 27 15:18:45 2024, <python>{}</python>
45 720 0.3604510848220135 1.3907920483829035 -153.48260911909423 -1.5348260911909423e+02 -142.46135636425353 -135.12187602089156   
46 736 0.3604080654515057 1.3912258244850235 -153.48260911909423 -1.5268427710937038e+02 -144.3580316674248 -133.6124540868031   
47 752 0.36224604899993096 1.3943947092222584 -153.48260911909423 -1.4979673752292206e+02 -142.86583440005575 -128.96144838561392   
48 768 0.3616374423270742 1.403084849447383 -155.13991308234267 -1.5513991308234267e+02 -143.73680694949553 -126.24873312647782   
49 784 0.35872187479212075 1.4087098764105246 -159.13292211847957 -1.5913292211847957e+02 -144.72345132314211 -134.07711884109472   
50 800 0.35777273150502725 1.4099700845283065 -159.13292211847957 -1.5576054094582295e+02 -147.12550602599728 -135.92060150529534   
51 816 0.3591476293968743 1.4184080919571558 -159.13292211847957 -1.5416067517694864e+02 -146.4153860836819 -135.01158710809509   
52 832 0.3598753617902876 1.4223416549798191 -159.13292211847957 -1.5504369353675540e+02 -148.0193005332926 -140.33870253283197   
53 848 0.3600657282203388 1.4254963870567192 -159.13292211847957 -1.5430551332727086e+02 -147.61745175599606 -134.70814050124685   
54 864 0.36163823520596344 1.4289306057583286 -159.13292211847957 -1.5557522604893290e+02 -147.4560272842866 -137.597911910825   
55 880 0.3613042140350395 1.4335356496622973 -161.46784048234537 -1.6146784048234537e+02 -144.95202441564047 -137.82512815499092   
56 896 0.3598432317352553 1.4368910218028728 -161.46784048234537 -1.6021545758346991e+02 -147.90906664435823 -137.13425780322297   
57 912 0.355844818091106 1.4395983627492266 -161.46784048234537 -1.5960099889163831e+02 -150.30397849111753 -135.19338042645597   
58 928 0.3512406693921624 1.4434418957388855 -161.46784048234537 -1.5723832334405711e+02 -151.83816687825896 -142.4890221541328   
59 944 0.34560899148591606 1.4454069404019008 -161.46784048234537 -1.6072257738295542e+02 -151.078120768775 -143.64128752600718   
60 960 0.33921174000184606 1.4505501293128822 -161.46784048234537 -1.5416051646023442e+02 -148.30466761960136 -140.97334315355758   
61 976 0.3339030714966238 1.452112577395007 -161.46784048234537 -1.5589140659073490e+02 -148.08859803252554 -138.2980293283021   
62 992 0.32862965612294126 1.4553543015612018 -161.46784048234537 -1.6003356888771609e+02 -150.61066455503374 -146.6294186641643   
63 1008 0.32195138454303174 1.4556935580397454 -161.46784048234537 -1.5974310188106543e+02 -151.8470280437738 -139.69685264197284   
64 1024 0.31679659910600255 1.4568732723659883 -170.7788938358974 -1.7077889383589741e+02 -154.57995776436135 -142.0788561665781   
65 1040 0.31027134240299853 1.45765858491571 -170.7788938358974 -1.6595635296067422e+02 -158.32897180205768 -151.2074892086787   
66 1056 0.30320900218173 1.458729562863766 -170.7788938358974 -1.6719279468848643e+02 -158.82308147186947 -148.82522414084406   
67 1072 0.29761589036739117 1.4589746036196645 -170.7788938358974 -1.6995124134800193e+02 -158.9335128843575 -155.31843088804015   
68 1088 0.29373451062858313 1.4597701350874512 -172.13652879420619 -1.7213652879420619e+02 -157.44927097811856 -150.77077872177023   
69 1104 0.29009894841995404 1.4618987052755261 -172.13652879420619 -1.6779494419149898e+02 -162.45233454093463 -154.3734408953378   
70 1120 0.2875192617194761 1.461745622879438 -172.13652879420619 -1.6575958538243415e+02 -160.77402473320413 -152.71373394432317   
71 1136 0.2848942896932344 1.4653392200243303 -172.13652879420619 -1.6748042626364386e+02 -160.47703217747215 -151.69974154839338   
72 1152 0.27988367927798435 1.4640241547611386 -172.13652879420619 -1.6445316607802033e+02 -159.03982857389124 -150.75489154755874   
73 1168 0.2756745572223186 1.4643708667769852 -172.13652879420619 -1.6535727581445340e+02 -159.89083470385816 -155.51183690909733   
74 1184 0.2699235406462548 1.465098187381726 -172.13652879420619 -1.6669725759875635e+02 -161.11770905932076 -155.24100819212785   
75 1200 0.26327234631890806 1.4666967744833626 -172.13652879420619 -1.7006965646728636e+02 -162.38928433742527 -154.5198107141818   
76 1216 0.2571886526095989 1.468384191337372 -172.13652879420619 -1.6879016884189045e+02 -161.56911724420368 -157.77851647008728   
77 1232 0.251685030127427 1.470172554184527 -172.13652879420619 -1.6926555168124992e+02 -160.96358515324872 -153.0094503184878   
78 1248 0.2443311874192522 1.4689342336818458 -172.34784146628704 -1.7234784146628704e+02 -165.0134803747634 -158.11162866967442   
79 1264 0.23583730820487903 1.4688965306279247 -173.41488015179922 -1.7341488015179922e+02 -166.9019868309878 -160.04621003003777   
80 1280 0.22898913753964337 1.4713426221640056 -173.8516157756203 -1.7385161577562030e+02 -167.47776741837168 -162.8762799567801   
81 1296 0.22336620482718883 1.4731065791382805 -173.8516157756203 -1.7333267361826324e+02 -167.3840732506752 -164.22685933959903   
82 1312 0.21858577841772622 1.4717863784044607 -175.93045345264088 -1.7593045345264088e+02 -169.45405209171037 -162.47584715819866   
83 1328 0.21287419230414711 1.4730160907241008 -175.93045345264088 -1.7431641150643878e+02 -170.0755540810911 -165.76273740647517   
84 1344 0.20697755261272166 1.47442158799282 -176.92915075851374 -1.7692915075851374e+02 -168.94640941307026 -164.66154757719855   
85 1360 0.202184378040475 1.4724698178066327 -178.9108891294951 -1.7891088912949510e+02 -172.755292688419 -167.70845200093467   
86 1376 0.19845824468452006 1.4740911826825591 -178.9108891294951 -1.7830460416565455e+02 -173.60787661917814 -165.68345711270783   
87 1392 0.19468324967769443 1.4756880738846838 -181.29491526240326 -1.8129491526240326e+02 -174.1468598132567 -167.45097545817194   
88 1408 0.18997518500543792 1.4767572876830355 -182.1511097417143 -1.8215110974171429e+02 -176.37028448895313 -172.5012157280711   
89 1424 0.1862836981217361 1.4776359090874738 -182.1511097417143 -1.8026901623351924e+02 -176.37332452903644 -170.89147959872892   
90 1440 0.18384303793595919 1.4772347226406277 -182.1511097417143 -1.8012023366352480e+02 -175.76147511393154 -172.03529857396936   
91 1456 0.18131511373716372 1.4786283570668763 -182.1511097417143 -1.8007561383589638e+02 -178.13428384397517 -167.11766422317126   
92 1472 0.17964206447605496 1.4771879872299836 -182.1511097417143 -1.7997401753907786e+02 -176.6239796941436 -173.0668095045311   
93 1488 0.17716353534744106 1.4769336783198659 -183.76284529462825 -1.8376284529462825e+02 -176.7757025661743 -171.43056294080517   
94 1504 0.17439435142855764 1.4815542830930024 -185.07619128080415 -1.8507619128080415e+02 -179.27474526967677 -169.83751538133797   
95 1520 0.17212865630042742 1.4847591294944664 -185.96389322278375 -1.8596389322278375e+02 -180.19226812683246 -174.73100064318214   
96 1536 0.16953817667396912 1.4841456024742503 -185.96389322278375 -1.8529572681398457e+02 -180.8779459822691 -174.7117348707782   
97 1552 0.16596742844427972 1.4829471867380388 -185.9846304480142 -1.8598463044801420e+02 -183.8725966604659 -177.15821625665092   
98 1568 0.1633695748493692 1.4819557829655876 -188.52437722485882 -1.8852437722485882e+02 -183.6522113497967 -180.94487917974624   
99 1584 0.16199489250292406 1.4822308902460244 -190.4689876151845 -1.9046898761518449e+02 -184.26151502005905 -181.32902778627079   
100 1600 0.1612590382606114 1.4806205115268798 -190.4689876151845 -1.8865933327573555e+02 -184.45978999050348 -180.32377489467075   
101 1616 0.15882600957343773 1.4804968006885495 -190.4689876151845 -1.8820148290190804e+02 -183.080749237453 -179.42746949513867   
102 1632 0.15713518624108058 1.4805959923475474 -190.4689876151845 -1.8883251331695283e+02 -184.46351185355195 -179.54728082930345   
103 1648 0.15479676097148767 1.4807059961673859 -190.4689876151845 -1.8768467194274393e+02 -183.4076025251262 -178.86393941222116   
104 1664 0.15179866536181982 1.483149319783706 -190.4689876151845 -1.8642645744277664e+02 -183.40803600433586 -178.1326591251209   
105 1680 0.14900795799958064 1.4836102393398836 -190.4689876151845 -1.8740334703460991e+02 -183.60520774233842 -179.47801760451836   
106 1696 0.1465959522726729 1.483069820597191 -190.4689876151845 -1.8808713401354552e+02 -185.26404985954787 -180.62755711396525   
107 1712 0.14374346152724646 1.4828634604196902 -190.4689876151845 -1.8945271296491032e+02 -185.18075374533785 -180.78768570655834   
